id,description,title
9f388752-0109-411a-8db9-4e4b0657e0e0,"Domaine Zind-Humbrecht 2013 Calcaire Pinot Gris (Alsace)#Flinty reduction still dominates the nose but this is only a sign of youth in this nuanced wine. It discloses tentative pear blossom and fruit, plus notions of wet earth and candied lime. Above all, a zesty spine of acidity and freshness directs all the attention to a profound, stony core. There is life force here and you know this will continue to evolve.",Domaine Zind-Humbrecht 2013 Calcaire Pinot Gris (Alsace)
bdc8192d-f944-4d34-a34d-82234be4bba8,"Domaine Zind-Humbrecht 2013 Terroir d'Alsace Riesling (Alsace)#Flinty overtones of yeast reveal how very young this wine is. The verve that springs from the glass is undeniable. While the focus is on grapefruit and lemon zest in a tightly pulled focus, there are glimpses of honeycomb, popcorn, treacle, pollen and hints of tropicality, with a touch of pineapple. Hold this wine for a while longer and it will unfold itself graciously. Drink 2016â€“2020.",Domaine Zind-Humbrecht 2013 Terroir d'Alsace Riesling (Alsace)
35a0ad58-7bcf-46ae-8413-fae70108bdfb,"Domaines Ott 2014 Clos Mireille RosÃ© (CÃ´tes de Provence)#Ott specializes in rosÃ©s with weight and alcohol. Everything is so well integrated that they are only a part of a rich, fruity wine that has a dense texture, with spice and generous strawberry fruits. Full and definitely for food, the wine should be aged another few months, so drink from mid-2016.",Domaines Ott 2014 Clos Mireille RosÃ© (CÃ´tes de Provence)
5c08626d-a155-438a-a358-df7cb53991bf,"Errazuriz 2013 Max Reserva Cabernet Sauvignon (Aconcagua Valley)#This is a powerful Cabernet comprised of all the key players. The nose is oaky, with coconut and vanilla aromas alongside fast and furious spiced berry scents. A meter-pushing palate tastes of spiced cherry, blackberry, herbs and chocolate, while the finish simmers with coffee and mocha notes. Drink through 2020.",Errazuriz 2013 Max Reserva Cabernet Sauvignon (Aconcagua Valley)
23325988-4f37-47a5-a63a-4c84b82d72fa,"Fiddlehead 2014 Goosebury Sauvignon Blanc (Santa Ynez Valley)#Very light in the glass, this wine by regional Sauv Blanc veteran Kathy Joseph offers cut green apples, sweet lime blossoms and a light honey element on the nose. Lime zest and citrus pith decorate the palate, with steely white pepper and dried oregano flavors that race across the tense palate.",Fiddlehead 2014 Goosebury Sauvignon Blanc (Santa Ynez Valley)
a6479fc6-80f9-4012-a5c9-2744e7203b7f,"Tasca d'Almerita 2007 Tenuta Regaleali Chardonnay (Sicilia)#Here's a brilliantly golden-colored Chardonnay from sunny Sicily with aromas of mature fruit, spice, roasted nut and even a surprising note of white truffle. The mouthfeel is creamy and smooth and the wine would taste great with risotto and wild mushrooms.",Tasca d'Almerita 2007 Tenuta Regaleali Chardonnay (Sicilia)
d76da0dc-0109-4c7a-be92-13950c99850a,"Landmark 2013 Escolle Road Vineyard Pinot Noir (Santa Lucia Highlands)#Dark loam and a slate-driven minerality restrain the concentrated black raspberry and black currant ripeness on the nose of this elegant wine, made by a Sonoma-based group co-founded in 1972 by a descendant of tractor-maker John Deere. Lots of eucalyptus and purple sage shrubbery on the palate spices up the soft, luscious blackberry and olallieberry fruit core.",Landmark 2013 Escolle Road Vineyard Pinot Noir (Santa Lucia Highlands)
2c45b214-00a0-4234-9127-734d8af3a077,"Last Light 2013 Derbyshire Vineyard Pinot Noir (San Luis Obispo County)#This wine from an extreme coastal vineyard is framed by earthy notes of turned black loam as well as a cherry blossom ripeness, with a laid-back sagebrush element and touch of olive. There's a lot of thyme and marjoram on the palate, as well as orange rinds, plum peel, barely ripe cranberry fruit and a graphite tension.",Last Light 2013 Derbyshire Vineyard Pinot Noir (San Luis Obispo County)
7c4b3d6b-17b9-43b4-b7ae-89382e819af0,"Le Vigne 2012 Ame de la Vigne Red (Paso Robles)#Dried cherries, cocoa dust, flinty gunmetal, worn leather and pressed rose petals show on the nose of this blend of Petite Sirah, Syrah and Grenache. The palate surrounds a dense core of minted blackberry fruit, with lifting dill and a chunk of fudge rounding out a very nice flavor set.",Le Vigne 2012 Ame de la Vigne Red (Paso Robles)
ce09c901-3c70-406a-a697-3cc453ad4376,"Loring Wine Company 2013 Durell Vineyard Pinot Noir (Sonoma Coast)#Ah, the beautiful fruit aromas, polished texture, ripe but tangy flavors and supreme balance make this an elegant and delicious wine. This is not showy, but slightly reserved, as very little spicy oak is showing through, yet the wine's vibrance and purity keep begging for another sip.",Loring Wine Company 2013 Durell Vineyard Pinot Noir (Sonoma Coast)
df54b914-ab1a-43a8-b6ae-5aa6781a5c3e,"Monte del FrÃ  2009 Scarnocchio  (Amarone della Valpolicella Classico)#Spiced plum, crushed blue flower, black currant and a whiff of warms spice waft out of the glass. The high-toned palate delivers ripe blackberry, date and dried cherry accented with notes of nutmeg, licorice and black pepper. Velvety tannins provide structure.",Monte del FrÃ  2009 Scarnocchio  (Amarone della Valpolicella Classico)
eb6e2344-20b6-4ff5-aa4a-841197fc1c2f,"Monte Faustino 2010  Amarone della Valpolicella Classico#Crushed violet, cake spice and ripe black plum aromas lead the nose on this bold wine. The round, full-bodied palate doles out juicy black cherry, blackberry jam, cinnamon, licorice and a hint of tobacco alongside ripe, velvety tannins that lend it a polished feel.",Monte Faustino 2010  Amarone della Valpolicella Classico
97dc2a07-fe8a-4dde-a3a7-4445fa20aecf,"Pieropan 2011 Vigna Garzon  (Amarone della Valpolicella)#Bold and ripe, this offers aromas of crushed blue flower, ripe plum, mocha and exotic spice. The opulent, firmly structured palate doles out black cherry, blackberry jam, licorice, oak and a hint of coconut alongside tightly knit, fine-grained tannins.",Pieropan 2011 Vigna Garzon  (Amarone della Valpolicella)
fab31dc1-d0e1-48c1-84ea-f80a53a597ae,"Quinta Cruz 2012 Pierce Ranch Tempranillo (San Antonio Valley)#Tight blueberry, hot blacktop and a flash of purple flowers combine for an earth-driven nose on this wine from a hot region in southern Monterey County. The flavors are quite distinctive, with barely ripe mulberries, cedar-edged blackberries, sandalwood shavings and a touch of graphite.",Quinta Cruz 2012 Pierce Ranch Tempranillo (San Antonio Valley)
48505e39-186c-486e-8228-02fd27bb4ced,"Masi 2011 Costasera  (Amarone della Valpolicella Classico)#Aromas of crushed violet, baked plum, cake spice, ripe berry and tobacco pervade in this bold, full-bodied red. The firm palate offers ripe black cherry, fig, mocha, nutmeg, licorice and tobacco alongside velvety tannins.",Masi 2011 Costasera  (Amarone della Valpolicella Classico)
be985d9a-8e42-4fdf-a2dc-730f1c038956,"Testarossa 2013 Chardonnay (Santa Lucia Highlands)#Almost as good as some of the winery's best single-vineyard bottlings, this wine has a tremendous nose that offers tangerine blossom, pink grapefruit skin, sea salt and toast around a line of graphite. The palate presents juicy nectarine and ripe citrus alongside yeasty sizzle, salt and a chalk minerality.",Testarossa 2013 Chardonnay (Santa Lucia Highlands)
9355391c-cded-4657-9f60-ef08f4f01281,"Raymond 2012 District Collection Cabernet Sauvignon (Diamond Mountain District)#High-intensity and reflective of its mountainous heritage, this 100% varietal wine is elegant and velvety, despite its thick tannin structure. It offers equal components of berry pie, black pepper and cardamon. Smooth on the palate, it's ready now, well made and in balance.",Raymond 2012 District Collection Cabernet Sauvignon (Diamond Mountain District)
aa01404e-44ad-40bd-9ed2-f3bac4aa996b,"Le Petit Cochonnet 2015 Chardonnay (Vin de France)#A soft, lightly fruity wine, this is light in texture and flavor, with the merest hints of citrus fruits, apples and tangy orange. The wine is ready to drink.",Le Petit Cochonnet 2015 Chardonnay (Vin de France)
625e816e-9d70-4719-aa95-38c6707b416d,"L'original French Kiss 2015 Chardonnay (Vin de France)#This wine is textured, tight and seems to be missing out on fruit. It has pepper, spice and just a few hints of green plums. There is a bitter aftertaste.",L'original French Kiss 2015 Chardonnay (Vin de France)
1846accc-81be-4867-abba-541558d1a1a7,"CafÃ© du Midi 2015 Sauvignon Blanc (Vin de France)#This is soft, unfocused and gently fruity. Hints of herbal and citrus flavors give a green-fruit character to the wine, which has a tight, nervy aftertaste.",CafÃ© du Midi 2015 Sauvignon Blanc (Vin de France)
f8947ef4-4a2a-49e5-933b-94fc1d99dcd2,"ChÃ¢teau Saint Baillon 2015 RÃ©serve du ChÃ¢teau RosÃ© (CÃ´tes de Provence)#This wine has an herbal aroma that leads on to the palate. It goes with the almost jammy raspberry flavor, making for a wine that is fruity while not yet balanced.",ChÃ¢teau Saint Baillon 2015 RÃ©serve du ChÃ¢teau RosÃ© (CÃ´tes de Provence)
85e08320-57d0-4ee0-9c07-298f3c4b00ec,"Voiturette 2015 Cabernet Sauvignon (Vin de France)#This wine is a soft, lean selection, with closed aromas and tight flavors of black currant and cherry that struggle to appear fully. The palate is clean but fleeting, with little texture and a short finish.",Voiturette 2015 Cabernet Sauvignon (Vin de France)
49922f3e-44bf-4f71-a0ab-655f661a1b8d,"Fat Gaucho 2013 Reserva Malbec (Mendoza)#Leafy, spicy, dry berry aromas lead to a jacked up, edgy palate with hard, scraping tannins. Forced woodspice and raw plum flavors finish more spicy than fruity.",Fat Gaucho 2013 Reserva Malbec (Mendoza)
007f9c42-0c33-4179-b55a-31e891aa93ce,"Bodega Cuarto Dominio 2013 Chento Malbec (Mendoza)#Damp and furry on the nose, this is all tannins and scratch. High acidity only contributes to the grating mouthfeel, hence it's a bumpy ride where standard berry flavors are a sideshow. Chento 2012 is a better bet if it's still on the shelf.",Bodega Cuarto Dominio 2013 Chento Malbec (Mendoza)
3027a25d-1d0a-414a-aa03-e20283ef1d10,"Maison de la Villette 2015 Pinot Noir (Vin de France)#There's a wild character to the nose of this lean, tart Pinot. It offers aromas and flavors of game, sour cherry, tart raspberry and red currant, framed by soft tannins and a fleeting finish.",Maison de la Villette 2015 Pinot Noir (Vin de France)
f76904a2-6c8a-42a7-9c74-a9ba81b5bd96,"Belle Made For You NV Cabernet Sauvignon (Vin de France)#This is a jammy and fruit-forward selection, with direct aromas and flavors of red cherry, berry and plum that are lifted by a hint of menthol. The smooth, easygoing palate offers light tannins and fleshy fruit flavors, followed by a clean but fleeting finish.",Belle Made For You NV Cabernet Sauvignon (Vin de France)
8c4c7e0a-e912-4054-855f-4073423a34fb,Balo 2014 Riesling (Anderson Valley)#Savory aromas like chicken stock and dried herbs lead to light cucumber flavors and a lean body and dry texture.,Balo 2014 Riesling (Anderson Valley)
19260756-4dc1-4208-8a4d-6b4bdce7c44c,"Bodegas Valdemar 2015 Conde Valdemar RosÃ© (Rioja)#Crushed vitamin-like minerality dominates the nose, which also brings a sketchy, aroma of pumpkin innards. A wide palate is lacking in shape, while flavors of citrus and squash finish weakly.",Bodegas Valdemar 2015 Conde Valdemar RosÃ© (Rioja)
639efa76-44f4-42b9-aeb0-678502bac923,"Castle Rock 2012 Pinot Noir (Los Carneros)#Tart cherry supports seductive aromas of perfumed cola and cinnamon in this otherwise lean, sour and somewhat bitter-ending wine.",Castle Rock 2012 Pinot Noir (Los Carneros)
3678fa2a-c103-4709-8c13-99a31fbd8e08,"La Vieille Ferme 2014 White (Vin de France)#An easy-drinking and non-offensive white, this offers light yet direct notes of citrus peel, melon rind and apple, with a bitter edge to the palate and a short but refreshing finish.",La Vieille Ferme 2014 White (Vin de France)
69962a86-65a6-4489-8fd0-b0d17557fac3,"Le PÃ©pin 2015 Sauvignon Blanc (Vin de France)#Mouthwatering acidity combines with a sweet aftertaste to give a wine that could be unbalanced but, surprisingly, has an attractive soft texture and easygoing fruitiness. Drink immediately.",Le PÃ©pin 2015 Sauvignon Blanc (Vin de France)
500c5558-20cb-4155-9199-6a57f4a0d446,"Romantic 2015 Authentic & Chic Merlot (Vin de France)#This offers assertive aromas and flavors of banana, strawberry bubblegum, watermelon and blueberry. The palate is lightweight and fruity, with a sharp acidic edge and a short, fleeting finish.",Romantic 2015 Authentic & Chic Merlot (Vin de France)
13c9dab7-7f78-404d-a364-190bd424f2d9,"Vermeil 2014 Sauvignon Blanc (Calistoga)#Vanilla cream and a stony minerality form around a bitterness of preserved lemon and a touch of heat, that takes on an abundance of intensity on the finish.",Vermeil 2014 Sauvignon Blanc (Calistoga)
1b8ed354-0ca8-49d3-9695-330f69889184,"Arzuaga 2014 La Planta  (Ribera del Duero)#A strange blend of earthy, mulchy berry aromas along with notes of wet cement and NestlÃ©'s Nesquik are hardly impressive. This feels clumsy, with heavy, sticky tannins. Stewy berry flavors and chocolaty oak notes finish as if this was loaded up with cocoa powder.",Arzuaga 2014 La Planta  (Ribera del Duero)
32f8be0f-c1de-434c-b0d6-d05d1a14bc8a,"Figaro 2013 Tinto Red (Calatayud)#Horsey berry and vinegar aromas lack freshness and appeal. This feels both tight and dilute, while flavors of forced oak, tomato and tart berry fruits finish drawing and bitter.",Figaro 2013 Tinto Red (Calatayud)
442f0032-3700-4cd2-ae2e-981122e79c53,"Region 1 2014 Malbec (Mendoza)#Earthy cherry and prune aromas lack pop and seem damp. This is astringent across the palate, with flavors of prune and oaky vanilla. A raisiny, mealy finish is choppy and exits with the aftertaste of prune.",Region 1 2014 Malbec (Mendoza)
2af61dd7-d856-4d6c-9995-3ce43a5dbc89,"Belle Made For You NV Red (Vin de France)#This blend of 70% Grenache and 30% Carignan is smooth and easy to drink, with friendly aromas and flavors of red cherry and raspberry that are kissed by a hint of mentholated character. The tannins and low and the finish is short; drink up.",Belle Made For You NV Red (Vin de France)
09221fbf-7b80-4144-ab08-ea048a061168,"ChÃ¢teau de Saint Martin 2015 No 2 de Saint-Martin RosÃ© (CÃ´tes de Provence)#Lightly spicy, this soft wine has a zesty tang of orange and bright strawberries that are ripe and gently fruity. The wine is open, ready to drink.",ChÃ¢teau de Saint Martin 2015 No 2 de Saint-Martin RosÃ© (CÃ´tes de Provence)
5ca4c2b0-94b2-47c4-af17-916fb7a2083c,"Housley's Century Oak 2013 Cabernet Sauvignon (Napa Valley)#This is an oddly perfumed and puckering wine, with not much to say in the way of fruit, the oak treatment suggestive of oak chips.",Housley's Century Oak 2013 Cabernet Sauvignon (Napa Valley)
ad7f2efa-f5f7-431d-8544-cfa26d8284c9,"L. Tramier & Fils 2014 Marquis de Brim Grande RÃ©serve Cabernet Sauvignon (Vin de France)#There's an initial astringency to the bouquet of this wine, presented in scents of red-cherry skin, apple and raspberry leaf. The palate offers more of the same, with bitter tannins and fruit-skin flavors that lead into a finish reminiscent of oversteeped black tea.",L. Tramier & Fils 2014 Marquis de Brim Grande RÃ©serve Cabernet Sauvignon (Vin de France)
121b490d-73d2-4089-9493-d042887132e8,"Naggiar 2014 Estate RosÃ© (Sierra Foothills)#A frankly sweet wine, this has a deep pink color, simple floral and fruity aromas and a smooth, soft texture.",Naggiar 2014 Estate RosÃ© (Sierra Foothills)
e54b2e23-569c-4192-b430-6548dd1f6ca8,"Patriarche PÃ¨re et Fils 2014 Pinot Noir (Vin de France)#Hints of menthol and cherry cough drop are upfront on the nose. Flavors of red currant, rhubarb and sour raspberry appear on the crisp, tart palate, finishing clean yet short.",Patriarche PÃ¨re et Fils 2014 Pinot Noir (Vin de France)
3eac4827-bff8-4d29-ae1b-6f2e8c523773,"Patriarche PÃ¨re et Fils 2015 Chardonnay (Vin de France)#This light, gently fruity wine has a soft, candied pear and apple flavor that is open, immediately accessible. The wine is ready to drink.",Patriarche PÃ¨re et Fils 2015 Chardonnay (Vin de France)
419960fe-7a27-4da9-b89f-5a1233ff2082,"Tedeschi Family 2012 Stargazer Vineyard Merlot (Napa Valley)#This is a 100% varietal wine, with a dullness to the nose and a simplicity to the palate that makes it hard to distinguish, the fruit and acidity diluted.",Tedeschi Family 2012 Stargazer Vineyard Merlot (Napa Valley)
50a94aaa-9dcb-46fd-bfcd-12518c9ab529,"BacalhÃ´a Wines of Portugal 2013 Serras de AzeitÃ£o SeleÃ§Ã£o do EnÃ³logo Branco White (PenÃ­nsula de SetÃºbal)#A wine that is so soft, its texture only just brushes the palate. White fruits and lemon juice give a gentle, balanced character that is light and quite ready to drink.",BacalhÃ´a Wines of Portugal 2013 Serras de AzeitÃ£o SeleÃ§Ã£o do EnÃ³logo Branco White (PenÃ­nsula de SetÃºbal)
0e8e1df7-46ab-403d-9743-148632a62c91,"Borges 2013 Quinta da Soalheira Branco White (Douro)#Apricots and peaches dominate this fresh and lively wine. It is ripe and crisp with a herbal texture. Full of up-front fruit, it can be drunk now, with its lightly perfumed aftertaste.",Borges 2013 Quinta da Soalheira Branco White (Douro)
11d5fa6b-8f2d-4451-a8c1-21e0c8a59f29,"Nuiton-Beaunoy 2012 RÃ©serve  (Bourgogne)#Soft and full of red fruits, this is a simple, forward and immediately drinkable wine, with gentle tannins and light acidity. There are no complications here, just fruitiness.",Nuiton-Beaunoy 2012 RÃ©serve  (Bourgogne)
548b566a-e5b3-4f91-9e06-c5ffcfd3175c,"Quevedo 2013 Oscar's Branco White (Douro)#Earthy, youthful aromas lead to a wine that's ripe while still finding its fruity character. The potential for the citrus and apricot flavors is there and should develop by mid-2015.",Quevedo 2013 Oscar's Branco White (Douro)
633c38e0-0dab-4550-9254-0f619b6e835d,"Real CompaÃ±ia de Vinos 2013 Rosado (Spain)#This rusty-looking rosÃ© smells rustic, with cherry and raspberry notes. In the mouth, it registers as full-bodied, while the flavor profile is chunky and dry, with early signs of oxidation that are confirmed on a low-steam finish. Drink right away.",Real CompaÃ±ia de Vinos 2013 Rosado (Spain)
3b8de7d6-8df1-4694-9de9-e4454780ec8b,Quinta do Portal NV 10-Years-Old Tawny  (Port)#The wine shows considerable wood aging flavors as well as the sweet toffee and fruit flavors. The wood spice is too dominant and throws the rest of the wine out of balance.,Quinta do Portal NV 10-Years-Old Tawny  (Port)
ca201772-cfbb-4999-8301-beb28699b1b2,"Domaine Chatelain 2013  Petit Chablis#A simple, fruity wine, this offers attractive citrus flavors and a ripe texture. Yellow fruits add richness while the acidity shoots through at the end.",Domaine Chatelain 2013  Petit Chablis
2f0360cc-8fd0-4cac-adcc-21824977e332,"Dominio de Eguren 2013 Protocolo White (Vino de la Tierra de Castilla)#Lime, melon and citrus aromas are basic but clean. The palate is pulpy in feel, while pithy flavors of white grapefruit and generic citrus fruits finish with a mild note of papaya.",Dominio de Eguren 2013 Protocolo White (Vino de la Tierra de Castilla)
ef5eec4c-87fc-4f32-9b25-ef97bbb0af56,"Bodega Catena Zapata 2013 Chardonnay (Mendoza)#Popcorn, paint thinner and other oak-driven aromas control the nose on this resiny, woody wine. Like the nose, the flavor profile is barrel dominated. It finishes with resin, sawdust and bitter flavors.",Bodega Catena Zapata 2013 Chardonnay (Mendoza)
7e28e980-d132-4fdb-9289-021142fada87,"Caves Transmontanas 2010 VÃ©rtice CuvÃ©e Reserva Brut Sparkling (Douro)#There is a curious petrol aroma to this wine. It follows through to toast, spice and flavors that only hint at fruit but that do bring out very fresh acidity. The aftertaste is the freshest part of the wine.",Caves Transmontanas 2010 VÃ©rtice CuvÃ©e Reserva Brut Sparkling (Douro)
26d27789-5da8-4e00-8aa2-7650f0dfaca8,"Epilogo 2013 Sauvignon Blanc-Moscatel White (La Mancha)#Tropical-fruit aromas highlight the Moscatel in this blend. The palate is plump and melony in feel, with melon, peach and lychee flavors. The finish is soft and doesn't show a lot of acidity or cut.",Epilogo 2013 Sauvignon Blanc-Moscatel White (La Mancha)
cebf11c2-944c-4dcc-9999-bc9b177265a5,"Finca Flichman 2013 Misterio Malbec (Mendoza)#Aromas are leafy and scratchy, also suggesting cement. This feels resiny and creamy in the mouth. Flavors of woody, generic berry fruits finish hot and scratchy.",Finca Flichman 2013 Misterio Malbec (Mendoza)
3784ffd4-a47b-4469-aec8-c2ac15605805,Santa Ana 2013 Reserve Chardonnay (Mendoza)#Melon and tropical-fruit aromas precede a juice-like palate that struggles with mouthfeel. Flavors of mealy apple and peach finish with melon and green banana notes. Overall this is just good enough to enjoy as a quaffer.,Santa Ana 2013 Reserve Chardonnay (Mendoza)
377bc73e-bf09-4665-991d-c833f4cfc87a,"Aveleda NV Meio Seco Sparkling White Sparkling (Vinho Espumante)#Lively, light and easy on the palate, this is a celebratory sparkling wine. Apples give the fruity element of this medium-dry wine that has a lively prickle on the tongue. Drink now.",Aveleda NV Meio Seco Sparkling White Sparkling (Vinho Espumante)
58adfd07-f1b1-45d3-b30a-7e362b55ccba,"Pittacum 2013 Tres Obispos MencÃ­a Rosado (Bierzo)#Aromas of generic red fruits and children's vitamins are the greeting. This is chunky in feel, with light acidity that tries to keep things from coming across cloying. Candied flavors could use more dryness and elegance, while the finish is sweet and tastes of brown sugar and berry syrup.",Pittacum 2013 Tres Obispos MencÃ­a Rosado (Bierzo)
8f3bd882-8419-40f5-9033-263a3fb28c92,"Tilia 2013 TorrontÃ©s (Mendoza)#Generic, slightly soapy tropical fruit and cured-meat aromas smell oily. This is not flabby, with soft flavors of melon, papaya and lychee. A mild finish with some bitterness doesn't offer much snap or zest.",Tilia 2013 TorrontÃ©s (Mendoza)
c375a4b5-adad-4101-b596-0d8261728192,"Manuel Olivier 2011  Bourgogne#This light-colored, soft and supple wine has a palate filled with red fruits. It's immediately drinkable, already showing signs of maturity.",Manuel Olivier 2011  Bourgogne
6ddaae4e-ee91-4a35-8065-e771ed24d798,"Caves AlianÃ§a 2013 Alabastro Branco White (Alentejano)#Soft and smooth, this is a rounded, apple and pear flavored wine. With a streak of lemon acidity at the end, it has just the right amount of freshness. Drink now.",Caves AlianÃ§a 2013 Alabastro Branco White (Alentejano)
2a1eff34-aa15-4fd9-ab57-73a3e578f976,"Cave de Kientzheim-Kaysersberg NV Anne de K Brut RosÃ© Pinot Noir (CrÃ©mant d'Alsace)#Very light and fresh, this offers crisp red berry flavors. It's not quite dry, favoring fruitiness and acidity with a touch of sweetness to soften the crisp aftertaste.",Cave de Kientzheim-Kaysersberg NV Anne de K Brut RosÃ© Pinot Noir (CrÃ©mant d'Alsace)
bdedc141-0da9-4f7e-9fd4-dc9873accd8b,"Quinta Vale do Armo 2013 Vila Jardim Siria (Tejo)#A crisp and strongly lemon-flavored wine, this is light and bright with an herbaceous hint and a softer aftertaste that has melon and a rounder texture. Drink now.",Quinta Vale do Armo 2013 Vila Jardim Siria (Tejo)
ebdab70e-9b1b-4bd8-989f-11a3a8d1cd91,"Bodega Atamisque 2013 Serbal Viognier (Tupungato)#This smells flowery but also flabby and oily. The palate has a creamy, tropical feel to it and flavors of melon, papaya and powdered sugar. A soft, lightly bitter-tasting finish could use more pop, scour and balance.",Bodega Atamisque 2013 Serbal Viognier (Tupungato)
a6fec854-814b-4d64-a1a9-ff4cd4ae03d6,"Juan Gil 2012 Honoro Vera Monastrell (Jumilla)#Light, mildly stalky aromas of grassy red fruits are on the raw and simple side. This feels hard, with a smacking mouthfeel. Earthy flavors of raspberry and plum finish chewy but flat.",Juan Gil 2012 Honoro Vera Monastrell (Jumilla)
7e3725b1-1eea-4b46-90d9-18dd615e3e63,"Mr. Riggs 2014 The Bolter Shiraz (South Australia)#A well-structured steak wine, this Shiaz wraps chocolate, lush berry and meaty aromas and flavors into a full body, with chewy tannins and a savory, juicy finish.",Mr. Riggs 2014 The Bolter Shiraz (South Australia)
dc2ee727-0d80-4f48-b7c9-e6010a56e016,"PoÃ§as 2016 Coroa d'Ouro Branco White (Douro)#This is a ripe yellow fruit and mango-flavored wine. It is all fruit, rich and deliciously refreshing. The 10% of Moscatel in the blend has had an enormous effect on the perfumed character of the wine. At the end, the acidity keeps it fruity and crisp.",PoÃ§as 2016 Coroa d'Ouro Branco White (Douro)
4abacee2-5abb-4658-8ea7-e03d027b1391,"Quinta de Porrais 2016 Sete Vales Branco White (Douro)#Grown in high-elevation vineyards at 1,800 feet, this crisp white is a blend of five of the familiar Douro varieties, emphasizing brightness as well as soft fruitiness. Its acidity and white stone-fruit flavors are already well integrated, giving a balanced, lightly mineral wine. Drink from 2018.",Quinta de Porrais 2016 Sete Vales Branco White (Douro)
2bd88b3e-17be-437c-8919-eae9bf055b97,"Quinta do PÃ´pa 2015 Contos da Terra Red (Douro)#The wine is juicy and rich. Its soft texture comes from fermentation in tanks that recycle CO2 to give a gentle extraction. The result is rounded, smooth, full of black fruits and with plenty of crisp acidity to finish.",Quinta do PÃ´pa 2015 Contos da Terra Red (Douro)
9d4ec91b-2c3c-4c57-86fd-184179715e90,Renwood 2015 Sangiovese (Amador County)#A smooth texture and broadly fruity flavors make this medium-bodied wine easy to sip and swallow. Red cherry and plum aromas lead to ripe fruit on the palate and light butter and vanilla accents.,Renwood 2015 Sangiovese (Amador County)
515e7f01-9867-41b3-9a29-6def613bb09c,"Revello Fratelli 2013 Cerretta  (Barolo)#This full-bodied red opens with aromas suggesting French oak, raspberry jam coconut and exotic spice. The densely concentrated assertive palate offers licorice, dried cherry, tart cranberry and powdered sage while astringent grainy tannins provide an austere framework. You'll also detect the heat of evident alcohol.",Revello Fratelli 2013 Cerretta  (Barolo)
5f12df67-0271-42b0-9962-34ce401327f4,"Reyes 2011 Cabernet Sauvignon (Sierra Pelona Valley)#There are some curious, almost Syrah-like elements to this bottling from a rural region between Santa Clarita and Palmdale, but it's an interesting wine. Aromas of concentrated blueberry and blackberry meet with tar, peppercorn and black licorice on the nose. Then the palate shows dark fruit with fennel, oregano, marjoram, black-olive and beef-crust flavors.",Reyes 2011 Cabernet Sauvignon (Sierra Pelona Valley)
aae0c15c-7129-417b-b1e0-243db3c4d6a7,"Rodney Strong 2014 Cabernet Sauvignon (Alexander Valley)#From a selection of sites within the appellation, this approachable wine is dusty and grippy, with strong flavors of chocolate, plum and blackberry. Firm rounded tannins make for an enjoyable experience. The finish just slightly smoky and seasoned in black pepper.",Rodney Strong 2014 Cabernet Sauvignon (Alexander Valley)
b0db6484-e5fd-40b2-84cf-69f473c674bd,"Russian Ridge 2014 Concerto Red (Santa Cruz Mountains)#Fresh wild berry and Concord grape aromas meet with dark lavender, black tea and crushed slate on the nose of this blend of 51% Merlot, 26% Cabernet Sauvignon, 14% Cabernet Franc, 5% Malbec and 4% Petit Verdot. Boysenberry syrup meets with pencil shavings on the palate.",Russian Ridge 2014 Concerto Red (Santa Cruz Mountains)
498622f6-9a53-44ed-a365-668f1b39ed94,"San Simeon 2016 Stefano Vineyard Viognier (Paso Robles)#From one of the Riboli family's new estate vineyards, this bottling is a clean but quite ripe style of Viognier, with blousy aromas of tuberose, coconut and guava. It's tighter on the palate, with honeydew, key lime and guava sorbet flavors.",San Simeon 2016 Stefano Vineyard Viognier (Paso Robles)
a43e0206-aaaa-4d50-a7ab-648e7f782990,"Tercero 2014 Camp 4 Vineyard Marsanne (Santa Ynez Valley)#Quite yellow in the glass, this solid bottling of a tough-to-master grape shows rich aromas of dried lemon peel, beeswax, smoke, nut oil and sandstone on the nose. The viscous palate offers dried pears, seared lemons and a hint of salinityâ€”elements that will continue to converge and gain nuance with cellar time.",Tercero 2014 Camp 4 Vineyard Marsanne (Santa Ynez Valley)
75eba7ec-1797-44d9-9601-fe47c9e067b4,"Valentina Cubi 2015 Iperico  (Valpolicella)#This is everything a Valpolicella should be: fresh, savory and incredibly easy to drink. Made with organically grown Corvina and Rondinella, it offers aromas and flavors of cherry, crushed raspberry and a sprinkling of baking spice alongside pliant tannins. Drink soon.",Valentina Cubi 2015 Iperico  (Valpolicella)
06103a70-cccb-4fe4-be8e-31b1ea62cbdb,"William Hill Estate 2016 Sauvignon Blanc (North Coast)#An aroma like fresh mint leaves and sage leads to lively, crisp lemon and lime flavors in this very refreshing wine. It has just the vibrant palate-cleansing qualities needed.",William Hill Estate 2016 Sauvignon Blanc (North Coast)
570ca2b9-f225-46a0-ab43-19890e00639a,"Windy Canyon 2014 Cabernet Sauvignon (Walla Walla Valley (WA))#Aromas of assorted green herbs mix with notes of black cherry, anise and barrel spice. The blackberry flavors are sweet and tacky in feel. There's intrigue but it doesn't all come together.",Windy Canyon 2014 Cabernet Sauvignon (Walla Walla Valley (WA))
